rank,score,nyc_percentile,hist_relative_pct,pred_gbm,pred_ridge,zip,city,county,state,zhvi,mom_5y_rel,log_price_rel_metro,nbr_log_price_gap,rent_yield,price_to_income_rel,bachelors_share_rel,d5_log_income_rel,d5_log_housing_units_rel,zillow_1y_forecast_pct,origin
192,55.196109697765245,77.01564380264742,1.0771113216323511,54.67206427947991,55.72015511605058,10543,Mamaroneck,Westchester County,NY,1100042.0,0.0487693428339554,0.3922278419680811,-0.0806852043067838,0.0426140703036233,0.2738987400423205,0.0899864019850725,-0.0384112920957129,0.0077943723318621,3.4,2026-07-31
193,55.19273433625861,76.89530685920577,1.0771113216323511,58.19016222022194,52.19530645229528,07871,Sparta Township,Sussex County,NJ,621719.0,0.0328062402998593,-0.1783872011523097,0.2691836575447848,,-0.5790326685960399,0.1337794821857797,-0.0344847363351483,0.0287955852989674,2.7,2026-07-31
194,55.17778014770192,76.77496991576413,1.0771113216323511,55.213028140424015,55.14253215497984,10562,Ossining,Westchester County,NY,684593.0,0.0535208350437649,-0.0820511762374724,-0.3337036206156867,0.0590312896465579,-0.1117690165594649,-0.056436162880152,0.1136547814305686,-0.0454069834637295,2.9,2026-07-31
195,55.1720722668544,76.6546329723225,1.0771113216323511,52.58150356412015,57.76264096958865,07016,Cranford,Union County,NJ,786111.0,-0.0002027672254435,0.0562219408858162,0.1064222880426069,0.0445350837289695,-0.2721976986600627,0.1712063760697068,-0.0473581238392775,0.0150056197572008,2.6,2026-07-31
196,55.143924222037086,76.53429602888086,1.0771113216323511,54.861833789468186,55.42601465460599,10524,Garrison,Putnam County,NY,782078.0,0.0716381023298446,0.0510780787075653,0.3227522252192454,,-0.2129825429899814,0.1045889397193327,-0.0661986787079556,0.0530171595679987,3.2,2026-07-31
197,55.109720882568695,76.41395908543923,1.0771113216323511,56.15666110986501,54.06278065527238,07731,Howell,Monmouth County,NJ,678682.0,0.1576283823947641,-0.0907234578689646,-0.1496157844687449,,-0.2677242165529681,-0.0506101473077598,-0.0275189164337241,0.0214387695062828,2.3,2026-07-31
198,55.0812909775827,76.2936221419976,1.0771113216323511,57.55512860049093,52.60745335467446,07430,Mahwah Township,Bergen County,NJ,726026.0,0.0407816517859828,-0.0232905783830243,-0.216040130111077,0.0528837921683338,-0.179724110085391,0.1127057800499683,-0.0270813745925906,0.008166384612178,2.0,2026-07-31
199,55.062380588205805,76.17328519855594,1.0771113216323511,56.41787657390245,53.70688460250916,08514,Cream Ridge,Monmouth County,NJ,734331.0,0.0947446663998711,-0.0119159258865675,0.1553097958656195,,-0.1887824033108114,-0.0489157129844211,0.0539872827430212,-0.0505130925780636,2.4,2026-07-31
200,55.02655947025613,76.05294825511432,1.0771113216323511,50.27543329960156,59.777685640910704,11003,Elmont,Nassau County,NY,743134.0,0.0149196159826686,0.0,-0.0604964136344658,0.046219129144116,-0.0999516907578332,-0.1638582759767723,-0.0577187084600812,-0.0586987282893837,2.1,2026-07-31
201,55.00876481490583,75.93261131167269,1.0771113216323511,55.44476442842352,54.57276520138814,11716,Bohemia,Suffolk County,NY,721265.0,0.0108569969117663,-0.0298700294677747,0.0404010091354809,,-0.1675647338861392,-0.0856256482782411,0.0917630563572036,-0.0711986437604072,3.0,2026-07-31
202,54.98458125130122,75.81227436823104,0.1339677255698834,56.559260021280735,53.4099024813217,07014,Clifton,Passaic County,NJ,584611.0,0.0332190679467,-0.2399295013394997,-0.1035448093747835,,-0.3023655064499764,0.0100282771322717,0.0599566066351631,-0.0048253849900256,1.5,2026-07-31
203,54.9397818970053,75.69193742478942,0.1339677255698834,58.28887771968409,51.59068607432652,08559,Stockton,Hunterdon County,NJ,695570.0,-0.0193706766366116,-0.0661439197927169,-0.1241008982502904,,-0.5356192112463962,0.145289513597484,0.2130324565258838,-0.085468051066545,2.2,2026-07-31
204,54.93919884867613,75.57160048134777,0.1339677255698834,49.83655941114332,60.04183828620893,10703,Yonkers,Westchester County,NY,627543.0,-0.0142747328941524,-0.1690638357331444,-0.3899747231199999,0.0549215926371902,0.0549087667343008,-0.2285267576581854,0.071576381470475,0.0192981520058828,2.5,2026-07-31
205,54.93007028638436,75.45126353790613,0.1339677255698834,56.31825743180926,53.541883140959456,11934,Center Moriches,Suffolk County,NY,697433.0,0.0444507555772006,-0.0634690356638625,-0.1536933609674307,,-0.4827113073877094,-0.0765722256470803,0.2374939439145169,0.024563357150271,2.1,2026-07-31
206,54.9166922737092,75.3309265944645,0.1339677255698834,62.55938828583633,47.27399626158208,08735,Lavallette,Ocean County,NJ,1222858.0,0.134711972523489,0.4980697767081565,0.5887809729355826,0.0196261554459244,0.8758589386273179,0.033288810008428,-0.2351925198200373,-0.0046985506586183,3.0,2026-07-31
207,54.91593618903238,75.21058965102286,0.1339677255698834,55.04137338424884,54.79049899381592,10983,Tappan,Rockland County,NY,761537.0,0.0401229375686988,0.0244620722086139,-0.1099382239455817,,-0.3305168145571706,0.1162348411986744,0.0683828417482637,0.034265396328123,2.8,2026-07-31
208,54.87130411809736,75.09025270758123,0.1339677255698834,53.26384549858663,56.4787627376081,07470,Wayne,Passaic County,NJ,762952.0,0.0717032778841012,0.0263191027084648,0.2447155011740918,0.0398811096622093,-0.2832279003750024,0.0780815870466404,-0.014223863895669,-0.0261430988003341,2.6,2026-07-31
209,54.85353072228881,74.9699157641396,0.1339677255698834,57.04581294564649,52.66124849893112,07850,Landing,Morris County,NJ,530377.0,0.0594874987407102,-0.3372889492735211,0.0254409411605767,,-0.2870461895824523,-0.0319099428664023,-0.0168190841097093,-0.0077548787740961,2.2,2026-07-31
210,54.82230894969992,74.84957882069796,0.1339677255698834,53.39017720736127,56.25444069203856,07502,Paterson,Passaic County,NJ,547196.0,0.0665794656448341,-0.3060697000041692,-0.0473620815551107,,0.0741127410677993,-0.3533543882593606,0.1036465293865962,-0.0350189431291362,2.1,2026-07-31
211,54.81860179525376,74.72924187725631,0.1339677255698834,54.98942810638797,54.64777548411956,07675,River Vale,Bergen County,NJ,932968.0,0.0349291416235274,0.2274950989393129,0.0100211139447932,0.0429918114155976,-0.2615753656544399,0.1769649529496515,0.09679384192472,-0.1057870506002644,2.6,2026-07-31
212,54.80259849212296,74.60890493381469,0.1339677255698834,49.00098426417567,60.60421272007024,11362,New York,Queens County,NY,699482.0,-0.1573106628713972,-0.0605360113387245,-0.3118833106751939,0.0540399829986547,-0.1440376246050683,0.0420034259087132,0.0373985213258443,-0.0098012060302836,1.7,2026-07-31
213,54.7675199941381,74.48856799037304,0.1339677255698834,51.93072843787368,57.60431155040252,10607,White Plains,Westchester County,NY,852476.0,0.0579175890972422,0.1372686761111232,-0.0463092152362794,,-0.2690212984782143,0.0117695468634677,-0.0181308078283244,-0.0947564003976848,3.0,2026-07-31
214,54.73467522471406,74.36823104693141,0.1339677255698834,52.87248256328256,56.59686788614556,10308,New York,Richmond County,NY,739738.0,-0.0468560436384169,-0.0045805454928835,0.0937143930602353,0.0421771128684786,-0.1184144026597888,-0.0964657999191024,-0.0310865815077505,-0.0378913176499559,1.5,2026-07-31
215,54.71383965388674,74.24789410348977,0.1339677255698834,56.09380690164196,53.33387240613153,08850,Milltown,Middlesex County,NJ,625186.0,0.1184507100695174,-0.1728266598256915,0.1359967196288867,,-0.4045830387928462,-0.0411129996184342,0.0292413821018051,0.0651589958191077,2.5,2026-07-31
216,54.69677167801582,74.12755716004813,0.1339677255698834,58.5151552268026,50.87838812922904,08535,Millstone Township,Monmouth County,NJ,966233.0,0.0785721877898669,0.2625286489057448,0.3542670087505062,,-0.3620450118965561,0.0071025765771673,-0.0639374890170874,-0.0718123349371572,2.6,2026-07-31
217,54.62633666668592,74.0072202166065,0.1339677255698834,52.54512131219812,56.70755202117371,11566,Merrick,Nassau County,NY,905655.0,0.0131769117840633,0.1977819792757813,0.1705272477969277,,-0.2575571169926711,0.1151580046539427,-0.0806854245641535,-0.0213047704547759,2.1,2026-07-31
218,54.57594588561274,73.88688327316486,0.1339677255698834,54.98274987297601,54.16914189824947,07936,East Hanover Township,Morris County,NJ,880920.0,0.0551251628000994,0.1700903007802896,0.0027834251975455,0.0458566191637805,-0.1165042575249295,0.0957736910288693,-0.1361073164440913,0.0145462050021694,2.4,2026-07-31
219,54.55946394302508,73.76654632972323,0.1339677255698834,51.31965961073376,57.79926827531641,07735,Keyport,Monmouth County,NJ,524192.0,0.0701864788532503,-0.349017937322742,-0.1936732966743442,0.0558955369939197,-0.2079826135324485,-0.1532212803986671,-0.0263065138097609,0.0603133810957497,2.6,2026-07-31
220,54.54676737132782,73.6462093862816,0.1339677255698834,51.14879965098408,57.94473509167156,11422,New York,Queens County,NY,747119.0,-0.0787758318002872,0.0053485567541855,-0.1613292795466687,,-0.0156884474372216,-0.1411863069678984,0.0322946582055294,-0.0182874317923908,1.7,2026-07-31
221,54.544423145253575,73.52587244283995,0.1339677255698834,61.09215156161424,47.996694728892905,11960,Remsenburg,Suffolk County,NY,1849910.0,0.0860419615008435,0.9120163194593456,0.6719680909083934,,0.1513309435517793,0.0942423745774033,0.317484255057737,-0.0851331789128184,2.7,2026-07-31
222,54.532913996860216,73.40553549939831,0.1339677255698834,55.83825389354647,53.22757410017396,11980,Yaphank,Suffolk County,NY,564068.0,0.0692298803955203,-0.2757005640025145,-0.039219387265339,0.071321129824035,-0.1852816323247641,-0.1036901057233267,-0.1924534902107133,0.2004713858001364,2.4,2026-07-31
223,54.51385416825022,73.28519855595668,0.1339677255698834,51.84053903095208,57.18716930554836,10603,White Plains,Westchester County,NY,683703.0,0.0224400839673769,-0.0833530043245218,-0.2571316914086612,0.0572617299430559,-0.1581015384573529,-0.0316457064032973,0.0022120919561459,0.0004721505677045,2.8,2026-07-31
224,54.51181101901075,73.16486161251504,0.1339677255698834,56.22509621537528,52.79852582264623,07753,Neptune Township,Monmouth County,NJ,603247.0,0.1138797205714418,-0.2085495895205227,-0.8043809867697345,0.0594715009572206,-0.04863640755364,-0.1190223268703881,0.0322736025973551,-0.0508567085246853,2.9,2026-07-31
225,54.506463115128845,73.04452466907341,0.1339677255698834,56.85783963000534,52.15508660025235,08827,Hampton,Hunterdon County,NJ,629708.0,0.0610307526034773,-0.1656205863369422,0.1029168141709799,,-0.3542574462172461,0.0053658339882646,0.0244519663274243,-0.1202898880829043,2.6,2026-07-31
226,54.494790824254096,72.92418772563177,0.1339677255698834,54.743925681565074,54.24565596694312,07981,Whippany,Morris County,NJ,764723.0,0.0097683624360808,0.028636914268235,-0.074241945758672,,-0.2600279275369879,0.0632913892713341,0.0004779208392893,0.0094035518546767,2.2,2026-07-31
227,54.48967573619596,72.80385078219012,0.1339677255698834,48.427140376258585,60.55221109613333,10704,Yonkers,Westchester County,NY,682585.0,-0.0042777866981765,-0.0849894145367589,0.0751282270991549,0.0459379861198095,-0.0345593819135718,-0.1311618082206155,0.1197287779004234,-0.0412880434520592,2.6,2026-07-31
228,54.4629188422693,72.6835138387485,0.1339677255698834,55.21204805883389,53.71378962570471,07847,Kenvil,Morris County,NJ,519587.0,0.0122754875106711,-0.3578427155206505,-0.0531292571433059,,-0.0830767854133356,-0.186515820362167,-0.5115342745517193,-0.1445018873059138,2.3,2026-07-31
229,54.45442438789296,72.56317689530685,0.1339677255698834,52.54544594767761,56.36340282810832,11004,New York,Queens County,NY,622504.0,-0.4139577108235187,-0.1771263926550972,-0.3818814532738326,,-0.2039272017773161,-0.0234545179017758,-0.0415844055150884,-0.025567410064642,0.8,2026-07-31
230,54.34655123273542,72.44283995186522,0.1339677255698834,53.78539514701971,54.90770731845114,08087,Tuckerton,Ocean County,NJ,424554.0,0.1322200541326633,-0.559836496043923,-0.2325262869493762,0.0692742317550129,-0.356851161547451,-0.1999619708343946,0.0912376690765981,-0.0947513166058688,2.4,2026-07-31
231,54.31492491682023,72.3225030084236,0.1339677255698834,58.73425464698381,49.89559518665666,07721,Cliffwood,Monmouth County,NJ,524908.0,0.010812232993706,-0.3476523119566082,-0.2270961561620303,,-0.4390674888545327,0.0463303533028236,0.231440176704913,0.1318567082575524,2.0,2026-07-31
232,54.31211846531433,72.20216606498195,0.1339677255698834,55.39437691216851,53.22986001846014,10560,North Salem,Westchester County,NY,857682.0,0.0398474622022075,0.1433567960354089,0.0202858537047081,,-0.402759845105485,0.1760980778364085,0.1510925456658043,-0.0557188674742287,3.0,2026-07-31
233,54.29455705982364,72.08182912154031,0.1339677255698834,56.09392982115704,52.49518429849024,07711,Allenhurst,Monmouth County,NJ,2551963.0,0.3538470047321528,1.2337419486670047,0.8069844585099908,0.0138716745105938,1.2328992890664316,0.2342724468478597,-0.379025938189951,0.0173396650878115,3.6,2026-07-31
234,54.25809145600046,71.96149217809868,0.1339677255698834,47.61761339069419,60.898569521306726,10305,New York,Richmond County,NY,734164.0,-0.0440119680654383,-0.0121437466680465,-0.0770206433732436,0.0448662691730659,0.2853089452292046,-0.1827726205085678,-0.186178463925156,0.0301893985602908,1.5,2026-07-31
235,54.25785668502384,71.84115523465704,0.1339677255698834,39.40101747784272,69.11469589220496,10458,New York,Bronx County,NY,431786.0,-0.3590772095436133,-0.5429461124042358,-0.0405919625749842,0.0770260763142369,0.4696286706000687,-0.3075948196052724,-0.0898654585574192,0.0120200842984934,1.4,2026-07-31
236,54.24272897915749,71.72081829121541,0.1339677255698834,56.387132302987375,52.09832565532761,07980,Stirling,Morris County,NJ,770320.0,0.0315297840213556,0.0359299587165686,-0.3647401424907972,,-0.3362872659408051,0.1529010706356884,0.0529041865849215,-0.2642386244259513,2.4,2026-07-31
237,54.23198660078336,71.60048134777377,0.1339677255698834,53.96030278060871,54.503670420958,11795,West Islip,Suffolk County,NY,753976.0,-0.068247568989873,0.0144849314126656,0.1502942403509468,,-0.4419265570702688,0.0085998162456736,0.1126556256211053,-0.0259982748361921,2.8,2026-07-31
238,54.22632946261616,71.48014440433214,0.1339677255698834,55.13744475170749,53.31521417352485,07662,Rochelle Park,Bergen County,NJ,649216.0,0.0362754889018081,-0.1351114599702398,-0.0733334397483993,,-0.1177835535671747,-0.0036986675504206,0.0395953305410312,0.1131261336591376,2.4,2026-07-31
239,54.213396027224775,71.3598074608905,0.1339677255698834,55.06440390826127,53.36238814618828,11792,Wading River,Suffolk County,NY,756510.0,0.0791399088350587,0.0178390081452501,0.1900645639587175,,-0.2457018203635617,-0.0227454160534039,-0.2254712259486453,0.0600838259448937,2.3,2026-07-31
240,54.17786976928309,71.23947051744885,0.1339677255698834,58.32775661047387,50.02798292809232,10533,Irvington,Westchester County,NY,1321738.0,0.044303300108336,0.5758269977956267,0.380347634514889,0.0343865296362045,0.1378101960347197,0.2677569227004458,-0.1399358583183865,-0.0283402319345175,3.0,2026-07-31
241,54.16775440638612,71.11913357400722,0.1339677255698834,49.135101589664025,59.20040722310821,07506,Hawthorne,Passaic County,NJ,650262.0,0.0485607715307331,-0.1335003974435284,-0.1163326007595273,0.0492724255039866,-0.1148761265714821,-0.0204386824618137,-0.1103732921261961,0.0622700349413405,2.3,2026-07-31
242,54.14468273347397,70.99879663056558,0.1339677255698834,52.97462792934484,55.31473753760309,07013,Clifton,Passaic County,NJ,638113.0,0.068789977570621,-0.1523603884571631,-0.0268363965989486,0.0492859207020399,-0.187044398402951,-0.0770960054342069,-0.0004194828208863,0.1193438619516967,1.6,2026-07-31
243,54.140471885009006,70.87845968712395,0.1339677255698834,50.29166256352745,57.98928120649056,10306,New York,Richmond County,NY,759750.0,-0.0508486253571188,0.0221134493047046,0.1057249500858343,0.0409424863607009,0.1700417335871911,-0.1473160622317799,-0.050255302254893,-0.0480375233012677,1.4,2026-07-31
244,54.13404580923987,70.7581227436823,0.1339677255698834,55.212043439464594,53.05604817901515,07702,Shrewsbury,Monmouth County,NJ,1005838.0,0.1224493632268085,0.3027004666876838,-0.0581451400899801,,-0.1631938103356056,0.1678651422936904,0.13186806939472,0.0378807127309531,3.1,2026-07-31
245,54.11923548083848,70.63778580024066,0.1339677255698834,57.51984949323581,50.71862146844115,07452,Glen Rock,Bergen County,NJ,1116906.0,0.1269467502898628,0.4074416692203737,0.3647871731228544,,-0.2423859064641231,0.2405430677533792,-0.0912103900443987,-0.084791356998705,2.8,2026-07-31
246,54.11318295765074,70.51744885679904,0.1339677255698834,58.2233978915452,50.00296802375628,07064,Port Reading,Middlesex County,NJ,550779.0,0.1093360170542897,-0.2995418794480233,-0.0666321781200665,,-0.4750346687521702,-0.1784150988539438,0.176679910233128,-0.2625661035476942,2.7,2026-07-31
247,54.09868408870258,70.3971119133574,0.1339677255698834,53.81485681076323,54.38251136664193,18464,Tafton,Pike County,PA,359747.0,-0.0025968695594165,-0.7254750918930561,0.106946848170649,,-0.3516145967536108,-0.2666117467877862,-0.0343887077857285,0.1570335764313005,2.0,2026-07-31
248,54.08496275951382,70.27677496991576,0.1339677255698834,56.50763486274719,51.66229065628045,08825,Frenchtown,Hunterdon County,NJ,585500.0,-0.0205462112457684,-0.2384093100940418,-0.1517158931841162,,-0.139907114424717,-0.0092542838430079,-0.2923112422019702,0.1050173133394836,2.0,2026-07-31
249,54.04440546720716,70.15643802647413,0.1339677255698834,52.726390592061165,55.36242034235316,11714,Bethpage,Nassau County,NY,795556.0,0.030357756914713,0.0681654797134232,-0.0977285793333564,,0.0004982942541722,-0.0920050719758645,-0.1792935981134444,-0.0588098697034007,2.3,2026-07-31
250,54.00495861962239,70.03610108303249,0.1339677255698834,56.77488771448612,51.23502952475864,07738,Lincroft,Monmouth County,NJ,1055659.0,0.0959357721373951,0.3510444421620633,0.0760137977780193,,-0.1694457084831591,0.1615660135631021,-0.0169774949335668,0.1037243764930367,2.4,2026-07-31
251,53.98430271507067,69.91576413959085,0.1339677255698834,52.26373299129834,55.70487243884299,08751,Seaside Heights,Ocean County,NJ,742711.0,0.2290981886928914,-0.0005690900004271,0.0911339858309325,0.0380363253018724,0.3710810309962216,-0.099722720306591,-0.2465616699355806,-0.0493694450796142,2.7,2026-07-31
252,53.95060795966633,69.79542719614922,0.1339677255698834,54.54320137888629,53.35801454044636,11579,Sea Cliff,Nassau County,NY,1144940.0,0.0726368176736421,0.4322310753926892,-0.2524365760510978,,-0.112254580808748,0.1224140987231402,0.1359183185510026,-0.0970997942680013,2.7,2026-07-31
253,53.94764162211634,69.67509025270758,0.1339677255698834,53.13413371767847,54.76114952655422,11590,Westbury,Nassau County,NY,817429.0,0.037937937496045,0.095288463762321,-0.2336521117192909,0.0518094484305424,-0.2136311211263504,-0.0917587292214677,0.126544652553834,0.0075397966167332,2.4,2026-07-31
254,53.93417773403286,69.55475330926595,0.1339677255698834,55.67179403081216,52.19656143725357,07405,Kinnelon,Morris County,NJ,699282.0,0.0475219929508664,-0.0608225243194109,0.1115869203182331,,-0.2460915072820697,0.0612995810083212,-0.0858423559033347,0.0077396167792527,2.4,2026-07-31
255,53.90048031801231,69.4344163658243,0.1339677255698834,54.99260537826185,52.808355257762784,07732,Highlands,Monmouth County,NJ,602419.0,0.067711582804327,-0.2099237554555433,-0.4539230578101172,,-0.0090958485741243,0.0238841279931483,0.1712467616908917,-0.2031407906827335,3.0,2026-07-31
256,53.88265640785164,69.31407942238266,0.1339677255698834,54.41597974437133,53.34933307133195,08720,Allenwood,Monmouth County,NJ,1033186.0,0.125845008159095,0.3295258562962271,0.0487641696608012,,-0.3638543891813708,-0.0059304613724742,0.4943992266344956,-0.0633268198607639,2.7,2026-07-31
257,53.87572873231332,69.19374247894103,0.1339677255698834,51.4049399786092,56.34651748601745,10309,New York,Richmond County,NY,802808.0,-0.0558048005821373,0.0772398127181848,0.2957923017144814,0.0301026601520804,0.044062015105992,-0.0889055448226185,-0.1722833293302379,0.0446328203483477,1.5,2026-07-31
258,53.853901831756325,69.0734055354994,0.1339677255698834,52.28955853042123,55.41824513309142,07004,Fairfield,Essex County,NJ,828234.0,0.0006371759848921,0.1084200507074495,0.027258780298311,,0.0762591526735743,0.0184898365268199,-0.2823057557311017,0.0832960953227098,2.3,2026-07-31
259,53.848707956248894,68.95306859205776,0.1339677255698834,53.31302288244042,54.38439303005737,07410,Fair Lawn,Bergen County,NJ,739458.0,0.0636571616258482,-0.0049587510728592,0.0789926261267215,0.0549366360770151,-0.2574933738536231,0.1425141858711346,-0.0708709295975555,0.0298737137968124,2.4,2026-07-31
260,53.82830335150484,68.83273164861613,0.1339677255698834,54.34616442116541,53.310442281844274,08826,Glen Gardner,Hunterdon County,NJ,576119.0,-0.0208099204919292,-0.2545622919370949,0.0235184540385748,,-0.3515688289714742,-0.0234884640640318,-0.0919845179862708,-0.089268834104313,2.7,2026-07-31
261,53.79311315727364,68.71239470517449,0.1339677255698834,52.00713935882069,55.57908695572659,11953,Middle Island,Suffolk County,NY,511202.0,0.1179333417658718,-0.3741117132359957,-0.1754012035185308,0.0671828581999811,-0.1095946296373135,-0.1633150761476458,-0.2183087200749067,-0.0335113737083482,2.5,2026-07-31
262,53.77707606603624,68.59205776173285,0.1339677255698834,53.0514546225603,54.50269750951219,07044,Verona,Essex County,NJ,780536.0,0.1049529548610927,0.0491048081815694,-0.149808391745875,0.0494010884256479,-0.3162650569181917,0.2098273913344904,0.0271267789231526,0.0352928041805198,2.5,2026-07-31
263,53.77414534887586,68.47172081829122,0.1339677255698834,51.60632985271698,55.941960845034735,11793,Wantagh,Nassau County,NY,825548.0,0.0028052085531683,0.1051709531995044,-0.0013742456392904,,-0.291973097554002,0.0147802266041141,-0.0511580956124824,-0.002491246622396,2.2,2026-07-31
264,53.74617973539634,68.35138387484957,0.1339677255698834,56.34326704995084,51.14909242084183,07444,Pompton Plains,Morris County,NJ,718665.0,0.0474836419793248,-0.0334801819582555,0.1121436918388862,,-0.0825604240049948,0.0524269139872537,-0.0486798294389565,-0.0201567585421888,2.7,2026-07-31
265,53.745166590642846,68.23104693140795,0.1339677255698834,52.16765169515391,55.322681486131785,11580,Valley Stream,Nassau County,NY,762062.0,0.0099288711743138,0.0251517562095813,-0.0477079858732985,,-0.1765023150990672,-0.0990039098886106,-0.0139693013200492,-0.0516428153313019,2.1,2026-07-31
266,53.68946521583446,68.1107099879663,0.1339677255698834,51.61776465061271,55.76116578105622,11706,Bay Shore,Suffolk County,NY,647608.0,-0.0495568393297013,-0.1375898766761807,-0.0992589459863211,0.0545557798424954,-0.2005109370757438,-0.2237702910881969,0.0398929557576526,-0.0225022982973716,2.3,2026-07-31
267,53.63702377378716,67.99037304452466,0.1339677255698834,53.840031042348656,53.43401650522567,07006,West Caldwell,Essex County,NJ,861915.0,0.0430523729958757,0.1482804158674966,-0.0467040882268126,0.0388959486669397,-0.1350933552150419,0.1617561115933222,-0.0779684636727786,0.0049722043138092,2.7,2026-07-31
268,53.62775161846817,67.87003610108303,0.1339677255698834,56.11935220914257,51.136151027793765,07023,Fanwood,Union County,NJ,818392.0,0.0713927807791513,0.0964654556364266,0.0078292115341724,,-0.457986385969549,0.2395159786613274,0.0479523169602451,0.0917764388740141,2.6,2026-07-31
269,53.60542296537777,67.7496991576414,0.1339677255698834,50.51736579602887,56.69348013472667,07701,Red Bank,Monmouth County,NJ,732744.0,0.0996502525036454,-0.0140797952524689,-0.2905606443345991,0.0537036512851641,-0.0125977734496836,0.0255117333907456,-0.0287007108880033,0.0122718377287596,3.1,2026-07-31
270,53.5995653900316,67.62936221419976,0.1339677255698834,50.93545358880267,56.26367719126053,11694,New York,Queens County,NY,896139.0,-0.0471025703407473,0.1872198166655412,0.2151505063719092,0.0337166283467717,0.1988473855785197,-0.0139577407422891,0.0418690784001007,-0.0660281202046825,2.3,2026-07-31
271,53.58027623678993,67.50902527075813,0.1339677255698834,48.81184394887539,58.34870852470446,11412,New York,Queens County,NY,748446.0,-0.0988542561923853,0.0071230254413805,-0.0232139745866994,,0.143626719861978,-0.2305883423610411,-0.0483603396751242,0.0570545104974942,2.1,2026-07-31
272,53.578292883702034,67.38868832731649,0.1339677255698834,53.067029166321646,54.08955660108242,10530,Hartsdale,Westchester County,NY,752522.0,0.1000767040854263,0.0125546192235734,-0.1902944460255202,,-0.0679282724092538,0.1626510152081633,-0.123680079970331,0.0781620074176248,2.9,2026-07-31
273,53.564679658356745,67.26835138387484,0.1339677255698834,53.15281643950771,53.97654287720578,11782,Sayville,Suffolk County,NY,777743.0,-0.017696002705319,0.0455197813397116,0.0684670030595846,,-0.2282169523521677,0.0715895833291798,0.002548398371962,-0.0300206353641276,3.0,2026-07-31
274,53.55086041186144,67.14801444043322,0.1339677255698834,54.55634634311405,52.54537448060883,08830,Iselin,Middlesex County,NJ,568366.0,0.1176393635881524,-0.2681106155132209,-0.0585959588976638,0.0575876408727993,-0.2427783003553572,0.0461757570395241,-0.0936546584613342,-0.0231690232120873,2.3,2026-07-31
275,53.51723247642621,67.02767749699157,0.1339677255698834,52.34474718904735,54.68971776380507,08812,Dunellen,Middlesex County,NJ,597219.0,0.0189914953074147,-0.2185928289762095,-0.0980241795745868,0.0491595463546027,-0.2706949757667776,-0.0841998338680558,-0.0594711782952739,0.0112253618752762,2.5,2026-07-31
276,53.44753296739293,66.90734055354994,0.1339677255698834,52.68982386301466,54.20524207177119,11731,East Northport,Suffolk County,NY,779556.0,0.1041761698863407,0.0478488117969764,-0.0603166064540676,0.0361744204142388,-0.3131182286349123,0.0409916226705572,0.0584008740681945,-0.003359820179751,2.5,2026-07-31
277,53.40928729445686,66.78700361010831,0.1339677255698834,49.99653824911021,56.82203633980352,07421,West Milford,Passaic County,NJ,492328.0,0.0309105617820563,-0.4117316238534272,-0.0599731307868118,0.0682472250986708,-0.5564695637089969,-0.1029159494224817,0.0769082254709943,-0.0863985473209145,2.3,2026-07-31
278,53.401986688189645,66.66666666666666,0.1339677255698834,51.9635233901846,54.84044998619469,07748,Middletown,Monmouth County,NJ,801122.0,0.0771817389071451,0.0751376196373829,0.0195409108207442,0.0486816961816264,-0.2339192466227484,0.032083626211431,-0.0007044374808273,0.0170169320844915,2.8,2026-07-31
279,53.398885469618094,66.54632972322503,0.1339677255698834,57.967549738965,48.8302212002712,10536,Katonah,Westchester County,NY,1153134.0,0.0540388283009644,0.4393623419540464,0.2600089087844974,,-0.3608457114857792,0.2816932946274915,0.0788000026500217,-0.0557520851696364,3.6,2026-07-31
280,53.39084817656439,66.4259927797834,0.1339677255698834,52.489896326286136,54.29180002684265,11732,East Norwich,Nassau County,NY,1035962.0,0.0186986509851102,0.3322098512859526,-0.3216019571183288,,0.0497553366769405,0.1679039534124453,-0.0068335938171539,-0.1678472718795631,2.6,2026-07-31
281,53.37843278318688,66.30565583634176,0.1339677255698834,58.244887662655074,48.51197790371868,07830,Califon,Hunterdon County,NJ,783340.0,0.0279944470407777,0.0526901801859551,0.1554829154012598,,-0.4237319726251638,0.1731298176483208,0.0658584050548842,0.09673505088412,2.6,2026-07-31
282,53.32301489504309,66.18531889290013,0.1339677255698834,50.04458447056726,56.60144531951892,11581,Valley Stream,Nassau County,NY,834523.0,-0.0051965940661876,0.1159843510204208,-0.0584448479326109,0.0424553804378446,-0.1202253425213488,0.0131310358015103,-0.0376015324754508,-0.0144959105994126,2.0,2026-07-31
283,53.31622593193844,66.06498194945848,0.1339677255698834,61.0043129882238,45.628138875653086,11797,Woodbury,Nassau County,NY,1551974.0,0.1128767367462838,0.7364070341157714,0.3368153213444813,0.0271293128542526,0.1970016712859681,0.1716035721627421,-0.1776521698037694,-0.0560596390294063,2.7,2026-07-31
284,53.29456472217339,65.94464500601684,0.1339677255698834,55.377106236901376,51.21202320744541,11050,Port Washington,Nassau County,NY,1342500.0,0.01723592441544,0.5914123692642885,0.0561867910035847,0.0378123004344797,0.2742566585830068,0.1966760313260203,-0.0897324531756904,0.0066185901143803,2.4,2026-07-31
